from_key,966,957,956,955,954,952,950,947,946,948,944,943,940,937,935,931,930,927,926,924,920,921,917,916,914,912,897,895,893,890,885,880,877,871,867,868,865,864,862,861,860,858,856,855,854,853,851,848,845,844,843,842,839,836,835,833,829,827,826,825,823,821,817,819,818,814,811,810,805,804,801,799,800,798,797,794,793,792,791,790,787,717,687,155,202,187,104,103,101,96,98,97,95,94,93,90,89,88,87,84,86,83,82,81,80,78,77,76,74,73,72,71,69,70,68,67,66,65,64,63,62,60,59,58,57,56,54,52
Oni | Stake fo...,1,1,4,1,3,2,1,1,3,N/A,1,N/A,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,N/A,N/A,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,N/A,N/A,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,N/A,1,1,1,1,1,1,1,1,1,3,1,1,1,1,N/A,1,3,1,1,1,1,3,3,1,1,1,4,4,1,4,4,4,1,1,1,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Citizen Web3,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,3,1,1,1,N/A,N/A,1,1,1,1,1,1,3,2,1,1,1,1,2,3,1,1,2,2,2,1,1,2,1,3,3,1,2,1,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,N/A,1,1,1,1,1,1,3,1,3,1,N/A,1,1,1,1,1,3,1,2,2,1,2,3,4,1,3,1,2,3,N/A,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3
in3s.com,1,1,3,1,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,4,1,1,3,1,1,3,1,1,1,N/A,N/A,N/A,1,3,1,1,3,3,3,3,1,2,3,4,1,1,N/A,1,1,1,4,1,1,3,1,N/A,1,1,1,1,1,1,N/A,1,1,N/A,N/A,1,N/A
Moonlet,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,3,1,1,2,1,N/A,1,1,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,1,1,N/A,1,3,1,1,1,N/A,N/A,N/A,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,N/A,1,N/A,1,N/A,1,1,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cosmosrescue,1,1,3,1,2,2,1,3,3,1,1,2,1,1,1,1,3,1,1,1,1,1,2,3,1,3,1,N/A,N/A,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,3,1,2,1,1,1,2,2,2,1,1,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kintsugi Nodes,1,1,3,N/A,N/A,N/A,1,N/A,N/A,1,1,1,1,1,N/A,1,1,1,N/A,1,1,1,1,3,1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,1,1,N/A,N/A,1,1,1,N/A,3,N/A,1,3,1,2,1,1,3,1,1,3,1,1,1,1,2,1,1,1,1,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N/A,1,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,3,3,3,4,3,1,1,1,N/A,3,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stakin,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,3,1,2,2,1,1,N/A,N/A,N/A,1,1,1,1,1,3,3,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,1,3,4,3,1,2,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,N/A,1,1,N/A
NodeStake | Lotto...,1,1,2,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,N/A,N/A,1,3,1,3,N/A,3,1,1,1,1,N/A,N/A,N/A,1,N/A,3,3,1,3,2,3,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HighStakes.ch,1,1,3,1,2,3,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,N/A,N/A,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,3,1,1,3,1,2,1,N/A,1,1,1,1,N/A,1,1,1,1,2,3,1,3,3,2,1,1,1,4,1,1,1,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A
Interstellar Loun...,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,N/A,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,N/A,3,1,1,1,N/A,1,1,2,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,3,1,3,N/A,N/A,N/A,N/A,1,2,1,2,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stakeflow,1,1,2,1,1,2,1,1,2,1,1,1,N/A,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,N/A,1,1,N/A,1,2,1,N/A,1,1,1,N/A,N/A,N/A,1,N/A,1,1,1,2,2,2,1,1,N/A,2,3,1,3,2,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,1,N/A,N/A,1,1,N/A
GAME,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,N/A,1,2,2,1,1,1,1,1,3,3,1,1,1,N/A,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,4,1,4,1,3,1,1,1,1,1,3,1,3,1,3,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,3,1,2,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3
Cypher Core,1,1,2,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,2,1,1,1,1,2,1,3,1,1,1,1,3,2,1,1,1,2,3,1,3,3,4,1,3,1,4,1,1,1,1,2,1,2,1,1,2,1,N/A,1,1,N/A,N/A,1,N/A
Huginn,1,1,3,N/A,N/A,2,1,1,1,N/A,1,2,1,N/A,N/A,1,1,N/A,1,1,3,3,1,2,1,1,1,1,2,1,1,N/A,1,1,1,N/A,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Imperator.co,1,2,2,1,2,4,1,1,2,1,1,4,1,4,4,2,4,1,1,4,2,2,1,1,1,1,1,2,3,N/A,1,1,1,1,1,2,2,1,1,N/A,1,1,3,1,1,3,1,N/A,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,1,2,2,1,3,3,1,1,3,1,2,1,2,3,3,1,1,1,2,3,1,3,3,3,1,3,1,4,1,1,1,1,1,1,1,1,N/A,N/A,N/A,2,1,N/A,N/A,1,N/A,N/A
Cosmic Validator,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,N/A,N/A,N/A,1,1,1,1,1,1,2,2,1,1,3,1,1,3,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,2,1,1,2,1,1,1,3,1,N/A,1,2,1,2,1,3,2,3,3,1,3,3,2,1,1,1,4,3,1,3,1,1,1,N/A,1,1,1,1,N/A,1,1,1,1,1,N/A
WhisperNode,1,1,2,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,N/A,N/A,1,1,1,1,1,1,3,1,1,1,3,2,3,3,1,1,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,3,1,1,1,1,3,3,1,1,N/A,4,3,1,4,2,3,1,1,1,4,2,1,1,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
polkachu.com,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,N/A,1,3,1,1,1,1,1,1,1,1,1,2,3,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,N/A,1,3,1,1,1,1,1,3,1,1,1,2,3,1,3,3,3,1,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A
Quokka Stake,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,N/A,1,3,4,1,1,1,1,1,1,3,N/A,1,1,3,1,1,3,1,1,3,1,3,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DELIGHT,N/A,1,N/A,1,2,2,1,1,2,1,1,1,N/A,1,1,1,1,1,1,1,2,2,2,3,1,2,1,3,3,1,N/A,1,1,1,2,2,2,1,2,2,1,1,3,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Crosnest,N/A,2,4,1,2,2,1,1,3,1,1,2,1,1,1,1,3,2,1,1,1,1,2,2,1,2,N/A,3,3,N/A,1,1,1,1,1,3,1,1,1,3,1,N/A,3,1,1,N/A,2,3,1,1,1,1,N/A,3,1,1,1,3,1,1,1,1,1,1,1,1,3,1,N/A,1,1,1,1,1,1,1,4,1,4,1,N/A,1,1,3,1,1,3,1,N/A,1,N/A,1,N/A,1,N/A,N/A,N/A,1,1,N/A,N/A,3,1,3,3,N/A,N/A,1,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A
SG-1,N/A,1,N/A,N/A,1,1,N/A,1,N/A,N/A,1,N/A,4,1,N/A,2,N/A,1,N/A,1,3,2,1,N/A,1,3,1,1,3,2,1,N/A,1,2,2,2,1,1,1,2,1,2,3,1,1,2,1,3,1,1,1,N/A,N/A,1,1,2,1,3,2,1,1,1,N/A,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,3,1,3,2,2,1,3,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,N/A,1,1,3
cosmos Af,N/A,N/A,N/A,1,1,N/A,1,N/A,N/A,1,1,1,1,1,1,1,1,N/A,1,1,1,2,1,N/A,N/A,N/A,1,N/A,N/A,2,1,1,1,1,1,3,1,1,N/A,1,1,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HyperblocksPro,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1,2,N/A,N/A,N/A,1,1,1,N/A,1,1,N/A,N/A,N/A,N/A,N/A,1,1,3,N/A,1,1,1,1,N/A,N/A,1,N/A,1,2,1,1,N/A,N/A,N/A,1,1,1,1,1,2,N/A,N/A,N/A,1,1,N/A,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
POSTHUMAN Stak...,N/A,1,3,1,1,2,1,1,1,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,N/A,N/A,N/A,N/A,1,1,1,1,1,1,N/A,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,N/A,1,1,1,1,2,3,1,3,3,N/A,1,N/A,N/A,N/A,3,1,3,1,1,1,1,1,1,1,1,2,1,1,N/A,N/A,N/A,N/A
Chainflow,N/A,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,N/A,1,1,1,N/A,N/A,1,1,1,2,1,2,3,N/A,N/A,1,1,1,1,2,1,1,1,1,1,1,3,N/A,1,2,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,N/A,1,1,3,1,3,N/A,N/A,N/A,1,2,2,1,N/A,N/A,2,2,2,2,2,N/A,1,N/A,N/A,2,N/A,N/A,1,2,N/A,2,N/A,1,1,2,2,1,N/A,N/A,3,3,3,3,3,2,1,1,N/A,N/A,3,2,3,2,N/A,N/A,1,N/A,2,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A
TeeNode,N/A,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Provalidator,N/A,N/A,N/A,N/A,N/A,2,1,1,N/A,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,2,2,N/A,1,1,N/A,1,1,3,N/A,N/A,N/A,N/A,1,N/A,3,1,1,2,1,3,1,1,1,1,2,2,1,1,1,3,2,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,2,1,4,1,4,1,2,1,1,2,1,1,2,1,2,1,3,1,3,1,1,2,2,1,1,1,2,3,4,3,2,2,1,3,1,4,1,1,3,1,1,1,2,1,1,1,1,1,1,1,N/A,1,N/A,3
PRYZM | StakeDrop,N/A,1,3,1,1,1,N/A,N/A,1,N/A,1,1,1,1,1,1,1,1,1,N/A,N/A,2,1,3,1,1,1,1,N/A,N/A,N/A,1,1,1,1,1,1,1,1,3,1,1,3,N/A,N/A,N/A,N/A,2,1,1,1,1,N/A,N/A,N/A,N/A,1,3,1,1,N/A,1,N/A,N/A,3,1,3,1,1,1,N/A,N/A,N/A,1,1,N/A,1,1,3,1,N/A,N/A,1,3,1,1,1,1,N/A,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
StakeLab.zone,N/A,1,3,3,1,1,N/A,1,3,N/A,1,N/A,1,1,1,1,1,1,N/A,1,2,2,1,3,1,3,1,3,3,1,1,1,1,1,2,2,1,1,1,3,1,3,3,1,1,3,N/A,3,1,1,1,1,3,4,1,1,1,N/A,1,1,1,1,1,1,3,1,4,3,1,1,1,1,1,1,1,1,4,1,4,1,3,1,1,1,3,N/A,3,1,2,1,3,1,2,1,3,3,3,1,1,1,4,3,4,3,3,N/A,1,3,1,3,1,1,N/A,1,1,1,1,1,1,1,1,1,N/A,N/A,N/A,1,N/A,N/A
Onbloc Node,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,3,1,2,1,3,3,1,1,1,1,1,1,3,2,1,1,2,N/A,2,3,1,1,3,2,4,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,4,1,4,1,2,2,1,2,2,1,2,1,2,2,3,1,2,2,1,2,2,1,1,1,2,1,4,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IcyCRO,N/A,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,N/A,N/A,1,1,N/A,1,1,N/A,1,1,1,1,3,1,1,3,1,1,1,N/A,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,3,1,1,1,2,3,1,3,2,2,3,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,N/A,N/A
CloudByte,N/A,N/A,N/A,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DokiaCapital,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,4,N/A,N/A,N/A,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,N/A,3
SmartNodes,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,1,1,1,1,N/A,N/A,N/A,2,1,N/A,N/A,N/A,2,N/A,1,2,1,2,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,3,3,2,N/A,N/A,1,N/A,N/A,1,1,4,3,1,1,1,1,1,3,1,3,1,N/A,N/A,N/A,N/A,N/A
PUPMOS,N/A,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,3,3,1,1,3,1,1,1,3,1,1,1,3,3,3,3,1,1,3,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,3,1,1,1,3,1,2,1,1,1,3,3,1,1,1,1,3,1,3,1,3,1,1,3,1,N/A,1,1,N/A,1,4,3,2,2,1,1,1,4,3,1,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
hashtower,N/A,N/A,2,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P2P.ORG - P2P Val...,N/A,N/A,N/A,1,1,2,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,2,1,3,N/A,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,3,1,1,1,1,4,3,1,3,4,4,1,3,1,4,1,1,1,N/A,1,1,2,1,1,1,1,3,1,N/A,N/A,1,N/A,N/A
StakeSeeker by BTCS,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,2,2,N/A,1,2,2,N/A,2,1,1,2,2,N/A,2,1,2,2,2,2,N/A,1,2,2,2,2,3,2,2,2,2,2,2,2,N/A,N/A,2,2,3,1,1,1,2,N/A,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,N/A,3,1,1,1,2,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
